Format Version,1.24,Take Name,Take 2025-10-06 09.40.32 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.40.33.757 AM,Capture Start Frame,97556,Total Frames in Take,747,Total Exported Frames,747,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
100,0.833333,1684.421753,594.055603,-6472.480957,980.122681,-83.861320,5812.295898,2479.145508,-461.803986,-5910.059082,2516.252441,-463.580170,-5905.826660,-1340.036865,615.953613,-5207.922852,-71.563881,750.256958,-5244.783203,,,,166.582397,585.505554,-5919.481934,,,,-66.183609,718.011169,-5259.983887,,,,,,,-2520.533936,84.838554,-5041.101562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.354004,-426.801178,-4567.506348,2119.330078,-415.221405,-4543.049805,2096.658691,-412.895203,-4616.641113,,,,2075.527832,-400.276215,-4594.508301,,,,1944.378296,-425.994476,-4672.613770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.841667,1684.226562,594.184448,-6472.262695,980.108887,-83.885788,5812.305176,2479.301514,-461.833069,-5910.148926,2516.242432,-463.557739,-5905.787109,-1339.501465,616.059143,-5206.952148,-72.849709,751.349731,-5243.502441,,,,166.279922,585.614563,-5919.491211,,,,-67.382828,718.967285,-5258.289551,,,,,,,-2520.730957,84.736076,-5041.373535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.328857,-427.103302,-4567.878418,2119.270264,-415.387360,-4543.562012,2096.598633,-413.192780,-4617.174805,,,,2075.983887,-401.118591,-4595.008789,,,,1965.543213,-428.649780,-4688.858398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.850000,1684.198120,594.272034,-6472.107910,980.139648,-83.854973,5812.301270,2479.212646,-461.722504,-5910.093262,2516.235596,-463.623688,-5905.835938,-1339.132446,616.696838,-5205.801270,-74.412750,752.473083,-5242.219238,,,,166.106934,585.635498,-5919.466309,,,,-68.894447,720.287048,-5256.517578,,,,,,,-2520.847900,84.634613,-5041.577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.027344,-426.658630,-4568.125977,2119.196533,-415.507843,-4544.050293,2096.798096,-414.936829,-4618.371094,,,,2076.031738,-401.356537,-4595.684570,,,,1987.064819,-430.791260,-4704.914062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.858333,1684.243164,594.388916,-6471.967285,980.154541,-83.818306,5812.317383,2479.229492,-461.781006,-5910.118652,2516.325684,-463.665802,-5905.864746,-1340.058838,617.785095,-5204.717773,-75.834816,753.757263,-5240.825684,,,,167.068878,586.610596,-5919.512207,,,,-70.069839,721.824097,-5254.786621,,,,,,,-2521.616699,84.384880,-5041.873047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.119385,-425.208984,-4567.967773,2118.966553,-415.729065,-4544.610352,2096.711670,-415.631927,-4618.950684,,,,2075.923096,-401.720001,-4596.276367,,,,2009.000977,-432.784607,-4720.480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.866667,1684.356445,594.501099,-6471.872559,980.170837,-83.801430,5812.300781,2479.263916,-461.865112,-5910.147949,2516.361084,-463.652008,-5905.925293,-1341.155640,618.577087,-5204.068359,-77.260132,755.102112,-5239.155273,,,,166.638596,586.558594,-5919.555176,,,,-71.783638,721.515137,-5251.347656,,,,,,,-2521.940674,84.243843,-5042.089355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.998779,-425.535156,-4568.420410,2118.877930,-415.799927,-4545.146973,2096.428955,-416.394562,-4619.512207,,,,2076.037598,-402.026398,-4596.821289,,,,2028.509399,-425.584473,-4742.650879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.875000,1684.427246,594.546082,-6471.808594,980.154175,-83.835594,5812.298828,2479.255615,-461.905670,-5910.127930,2516.339600,-463.627838,-5905.893066,-1341.839722,619.621216,-5203.335938,-78.485275,756.129639,-5237.503418,,,,166.427673,586.679016,-5919.696777,,,,-72.997253,722.702698,-5248.827637,,,,,,,-2522.346436,83.980324,-5042.279785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.029785,-425.718384,-4568.853027,2118.898682,-415.968292,-4545.647949,2096.397949,-416.825562,-4619.950684,,,,2076.107178,-402.332489,-4597.300293,,,,2050.807861,-426.920898,-4757.063477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.883333,1684.419434,594.533569,-6471.802246,980.129028,-83.854881,5812.302246,2479.268311,-461.843262,-5910.100586,2516.285400,-463.629913,-5905.825684,-1342.876831,621.463745,-5202.079590,-79.432709,757.112305,-5235.702148,,,,165.177414,586.427429,-5920.068848,,,,-74.066521,723.874207,-5246.672363,,,,,,,-2522.580566,83.860153,-5042.450195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.027832,-426.009247,-4569.250977,2118.881592,-416.254913,-4546.127441,2096.564697,-417.403534,-4620.484375,,,,2075.937744,-403.102081,-4597.971680,,,,2073.031494,-426.620544,-4771.105957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.891667,1684.374634,594.499023,-6471.806152,980.120239,-83.861191,5812.315430,2479.232178,-461.749847,-5910.086426,2516.394531,-463.661987,-5905.884766,-1344.965698,622.870544,-5201.042969,-80.473610,758.041565,-5234.105469,,,,164.567215,586.437744,-5920.119629,,,,-75.337082,724.451538,-5243.896484,,,,,,,-2523.067627,83.484245,-5042.683105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.013672,-426.232056,-4569.626953,2118.901611,-416.425079,-4546.599609,2096.625977,-418.064209,-4621.050293,,,,2075.925293,-403.592255,-4598.513184,,,,2096.933105,-428.734955,-4783.318359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.900000,1684.300903,594.435486,-6471.812988,980.149780,-83.845901,5812.316895,2479.241699,-461.760803,-5910.089355,2516.358154,-463.727325,-5905.878906,-1345.055542,625.347534,-5199.198242,-81.944489,759.014404,-5232.530273,,,,163.177567,585.442871,-5920.010254,,,,-76.637398,725.355408,-5242.337402,,,,,,,-2523.298340,83.401001,-5042.774414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.861084,-426.360046,-4570.163574,2118.800781,-416.723877,-4547.108887,2096.563721,-418.472443,-4621.613770,,,,2073.886719,-406.925018,-4599.932129,,,,2121.401611,-428.034698,-4795.351074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.908333,1684.249878,594.368164,-6471.841309,980.163940,-83.843185,5812.299316,2479.300049,-461.757965,-5910.145996,2516.327148,-463.692596,-5905.851074,-1345.992554,628.093262,-5197.021973,-83.339806,760.068665,-5230.653320,,,,162.169617,584.564575,-5919.926270,,,,-77.670723,726.220886,-5241.038086,,,,,,,-2523.565918,83.274071,-5042.863770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.615723,-428.476257,-4571.144043,2118.823242,-416.970551,-4547.592285,2097.427246,-417.421600,-4621.592285,,,,2073.673096,-407.875916,-4600.597168,,,,2146.852295,-428.365234,-4806.427734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.916667,1684.197510,594.336426,-6471.877930,980.195068,-83.837830,5812.290039,2479.360596,-461.740082,-5910.181152,2516.355469,-463.701508,-5905.890625,-1348.136963,629.689026,-5194.359863,-84.647163,760.847351,-5228.639648,,,,161.713837,584.338928,-5920.003418,,,,-79.276115,725.446716,-5238.368652,,,,,,,-2523.552002,83.193665,-5042.921875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.638916,-431.850769,-4572.473633,2118.971436,-417.192841,-4548.090332,2094.655518,-422.810120,-4623.490723,,,,2074.265137,-407.692474,-4600.701172,,,,2171.794434,-427.618408,-4817.124512,2214.716553,-424.541992,-4768.456543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.925000,1684.177490,594.304321,-6471.902344,980.182007,-83.842705,5812.305176,2479.375244,-461.759888,-5910.169922,2516.268311,-463.608551,-5905.761230,-1349.672363,631.996399,-5191.549805,-86.016106,761.725769,-5226.834961,,,,161.398407,584.404053,-5920.070801,,,,-80.511681,725.899414,-5236.887207,,,,,,,-2523.832031,83.038864,-5042.984863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2134.745605,-432.530243,-4572.677246,2119.026611,-417.474823,-4548.579102,2095.094238,-422.851471,-4623.735840,,,,2074.421631,-407.878784,-4601.203613,,,,2197.662598,-428.041718,-4826.735352,2219.067139,-413.691193,-4756.715332,2239.684814,-423.977600,-4777.553711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.933333,1684.163208,594.313843,-6471.919922,980.148743,-83.849304,5812.324707,2479.306885,-461.793793,-5910.158691,2516.346436,-463.619781,-5905.812500,-1351.113037,634.112610,-5188.590332,-87.250175,762.788635,-5225.297852,,,,161.121658,584.506531,-5920.065918,,,,-89.386971,724.548645,-5230.843750,,,,,,,-2523.997559,82.972542,-5043.040039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.039551,-430.685181,-4572.370605,2119.144531,-417.641998,-4549.171875,2094.961670,-423.619385,-4624.340332,,,,2074.227783,-408.560211,-4601.771973,,,,2223.322021,-426.960632,-4836.011230,2223.461914,-393.990356,-4744.046387,2243.621826,-413.064941,-4765.364258,2264.842529,-422.644135,-4786.151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.941667,1684.147583,594.290039,-6471.924316,980.141602,-83.860512,5812.326660,2479.286865,-461.912842,-5910.155273,2516.378662,-463.627197,-5905.856934,-1352.465332,636.708801,-5185.007324,-88.702591,763.296021,-5223.684570,,,,161.074142,584.892700,-5920.221680,,,,-90.639030,726.059387,-5229.226074,,,,,,,-2523.900879,83.039513,-5043.056641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.014648,-430.724060,-4573.025391,2119.271484,-417.734833,-4549.870117,2094.724365,-424.605194,-4624.930664,,,,2074.037109,-409.281097,-4602.100098,,,,2249.781982,-426.351471,-4844.355469,2227.410156,-376.290436,-4732.663574,2247.158691,-403.260559,-4754.413086,2290.127441,-421.117401,-4793.890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.950000,1684.149658,594.242676,-6471.911621,980.164673,-83.853584,5812.294922,2479.268311,-461.864960,-5910.153809,2516.343018,-463.694855,-5905.843262,-1353.171143,639.177979,-5181.066895,-89.846504,763.974060,-5222.099121,,,,160.893204,584.958374,-5920.285645,,,,-92.869270,725.860535,-5227.645020,,,,,,,-2524.036377,82.995102,-5043.084961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.208252,-430.967224,-4573.482422,2119.615479,-417.993713,-4550.400391,2094.661621,-425.294098,-4625.464355,,,,2077.386963,-413.469177,-4599.055176,,,,2275.717285,-424.886658,-4852.291016,2230.957031,-360.388153,-4722.437012,2262.381348,-404.925446,-4750.756348,2314.131836,-417.256226,-4802.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.958333,1684.186279,594.235840,-6471.897949,980.175781,-83.840973,5812.267090,2479.338623,-461.748932,-5910.196777,2516.370850,-463.729279,-5905.876953,-1353.278809,641.603699,-5177.246582,-91.445702,765.051514,-5220.537109,,,,160.596527,584.754761,-5920.333984,,,,-95.607460,726.419189,-5225.495117,,,,,,,-2524.203613,82.873299,-5043.090820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.280762,-431.083618,-4573.847656,2119.790039,-418.149689,-4550.829102,2094.827148,-425.687958,-4625.904297,,,,2077.358643,-413.454285,-4599.762207,,,,2302.578857,-424.676453,-4858.893066,,,,,,,2339.858887,-414.843109,-4809.417480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,0.966667,1684.218994,594.221863,-6471.899902,980.157593,-83.850716,5812.278320,2481.810059,-462.396149,-5911.354492,2516.318359,-463.654816,-5905.833984,-1354.380249,643.973389,-5173.129395,-92.973396,766.229248,-5219.136719,,,,159.787964,584.937561,-5920.669922,,,,-93.732025,728.763062,-5224.634766,,,,,,,-2524.299316,82.815880,-5043.117188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.360840,-431.377594,-4574.214355,,,,2094.862061,-426.293457,-4626.407227,,,,2077.606201,-414.251434,-4600.049316,,,,2328.999268,-422.529327,-4865.332031,,,,,,,2364.995605,-411.418854,-4816.346680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,0.975000,1684.240723,594.243347,-6471.909668,980.142944,-83.850365,5812.295898,2487.283936,-464.516174,-5914.041016,2516.412842,-463.682831,-5905.905762,-1354.467529,647.131409,-5168.865723,-94.356857,767.334412,-5218.198730,,,,160.277206,585.930969,-5920.767090,,,,-95.626175,729.863037,-5222.928223,,,,,,,-2524.492432,82.744133,-5043.121094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.418945,-431.652222,-4574.600098,,,,2095.305664,-426.552673,-4626.558105,,,,2077.944092,-414.879791,-4600.252930,,,,2355.931641,-421.611542,-4870.465820,,,,,,,2390.461670,-409.580627,-4821.217285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,0.983333,1684.242432,594.243530,-6471.924805,980.121033,-83.864990,5812.307617,2487.252197,-464.509277,-5914.042480,2516.753662,-463.868591,-5906.048340,-1354.927246,649.550720,-5164.348633,-95.873741,768.804932,-5217.054199,,,,159.150467,585.199097,-5920.625000,,,,-96.392471,732.176514,-5221.846680,,,,,,,-2524.416992,82.779823,-5043.124512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.506836,-431.799438,-4574.986328,,,,2095.180664,-426.765228,-4627.145508,,,,2078.628418,-415.858582,-4599.922852,,,,2381.686279,-419.409302,-4875.330078,,,,,,,2415.543945,-407.418640,-4825.316406,2393.837158,-400.946625,-4803.241699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,0.991667,1684.213013,594.194702,-6471.934082,980.158508,-83.857185,5812.292480,2485.707275,-463.588867,-5913.249512,2522.239502,-467.629364,-5908.737793,-1353.686890,652.401611,-5159.057617,-97.007309,769.919922,-5216.293457,,,,159.348129,585.365723,-5920.575195,,,,-99.946846,731.810974,-5219.960449,,,,,,,-2524.429199,82.752800,-5043.104492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.622314,-431.967773,-4575.278320,,,,2095.153564,-427.084076,-4627.511719,,,,2079.053223,-416.573059,-4599.983398,,,,2407.193359,-417.109802,-4879.819336,,,,,,,2439.868408,-404.384918,-4829.203613,2417.605469,-398.224182,-4807.657227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1.000000,1684.191528,594.134094,-6471.946777,980.122864,-83.860207,5812.304688,2487.295654,-464.540253,-5914.050781,2522.130371,-467.756378,-5908.684082,-1353.426880,655.576050,-5153.336426,-98.563560,770.982239,-5215.249512,,,,159.706635,585.847229,-5920.854980,,,,-100.689140,733.624329,-5218.958984,,,,,,,-2524.567139,82.724472,-5043.106445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.762451,-432.178375,-4575.547363,,,,2095.172119,-427.519806,-4627.841309,,,,2078.313232,-416.891785,-4600.937500,,,,2432.326172,-411.684418,-4885.385254,,,,,,,2463.291260,-400.062225,-4833.302246,2440.456543,-395.371033,-4811.501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1.008333,1684.181274,594.074646,-6471.972168,980.153931,-83.847221,5812.305664,2487.260986,-464.545746,-5914.040527,2522.194336,-467.502716,-5908.758789,-1353.456909,658.888611,-5147.380859,-100.018219,771.995544,-5214.335938,,,,159.559479,585.857666,-5920.865234,,,,-104.136208,733.844055,-5217.756836,,,,,,,-2524.506104,82.736496,-5043.144531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2136.913574,-432.381165,-4575.860840,,,,2095.490234,-427.469055,-4628.017578,,,,2078.343750,-417.898438,-4601.222168,,,,2455.515625,-407.415741,-4890.166992,,,,,,,2485.442383,-395.167297,-4837.174316,2462.545654,-390.667328,-4815.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1.016667,1684.155762,593.997559,-6471.970703,980.166687,-83.841667,5812.313477,2485.592773,-463.585815,-5913.218262,2522.167480,-467.482727,-5908.760742,-1354.071289,661.222900,-5141.067383,-101.298561,773.033142,-5213.433105,,,,159.377533,585.916016,-5920.880859,,,,-102.905754,736.073425,-5216.947754,,,,,,,-2524.646484,82.682198,-5043.149902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.042969,-432.542938,-4576.112305,,,,2095.737793,-427.577362,-4628.253906,,,,2078.665283,-417.565674,-4601.265137,,,,2477.337891,-403.229584,-4894.199219,,,,,,,2506.384766,-389.593750,-4841.132812,2482.904053,-386.176361,-4819.878418,2448.975586,-395.572357,-4882.312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1.025000,1684.510254,593.754517,-6472.143555,980.182617,-83.813499,5812.310547,2485.670166,-463.585693,-5913.247070,,,,-1355.460327,663.593079,-5134.999512,-102.740326,774.034363,-5212.370605,,,,159.175293,585.994690,-5920.863281,,,,-104.644012,737.440430,-5215.367676,,,,,,,-2524.934082,82.506897,-5043.238770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.205566,-432.666595,-4576.376953,,,,2095.931152,-427.736633,-4628.501465,,,,2078.709229,-416.429138,-4601.622559,,,,2497.696289,-399.559448,-4897.928223,,,,,,,2526.059082,-383.974335,-4845.143555,2500.837158,-383.350342,-4824.591797,2468.779541,-392.953430,-4886.369141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1.033333,1684.567139,593.753052,-6472.130859,980.162842,-83.831482,5812.323242,2487.180176,-464.433289,-5913.973633,,,,-1355.799683,666.751892,-5128.810059,-104.134415,775.008850,-5211.320312,,,,158.989349,585.990723,-5920.843750,,,,-107.735718,737.767944,-5214.369629,,,,,,,-2524.338623,82.960678,-5043.077148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.447998,-432.819061,-4576.726562,,,,2096.123291,-427.878143,-4628.738281,,,,2079.024414,-415.115875,-4601.140625,,,,2516.557129,-396.494202,-4901.649414,,,,,,,2544.572510,-378.863281,-4848.994141,2519.843262,-377.204254,-4828.466309,2487.021973,-389.953827,-4890.488770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1.041667,1684.634277,593.695984,-6472.075684,980.146667,-83.849831,5812.314941,2487.277100,-464.493439,-5914.011230,,,,-1356.464966,669.674500,-5122.434570,-105.366753,775.850952,-5210.181641,,,,158.799805,585.928162,-5920.847656,,,,-107.861618,738.883545,-5212.867188,,,,,,,-2514.655762,82.696922,-5041.590820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2137.716309,-433.036713,-4576.966797,,,,2096.248779,-427.791687,-4629.019043,,,,2079.148438,-415.469391,-4600.071289,,,,2534.205078,-393.684174,-4904.932129,,,,,,,2562.087891,-374.464874,-4852.688477,2537.730713,-373.324341,-4832.063965,2503.687500,-386.313995,-4894.783203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1.050000,1684.640503,593.669189,-6472.000488,980.124756,-83.863861,5812.286133,2485.712891,-463.578827,-5913.281738,,,,-1356.744995,673.485107,-5115.947266,-107.006805,776.643372,-5208.963379,,,,158.383392,585.515320,-5920.691406,,,,-111.026077,738.329163,-5211.659668,,,,,,,-2514.695068,82.580574,-5041.691406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.009766,-433.097778,-4577.249512,,,,2096.541504,-427.840179,-4629.159668,,,,2079.688721,-414.918854,-4600.455566,,,,2550.601807,-391.330536,-4907.472656,,,,,,,2578.941650,-371.672546,-4855.775879,2552.610352,-371.985535,-4835.001465,2520.039795,-384.730835,-4896.949707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1.058333,1684.635620,593.597168,-6472.002930,980.127747,-83.889389,5812.282227,2485.724609,-463.636627,-5913.233887,,,,-1357.368042,677.262207,-5109.795410,-108.387566,776.992798,-5207.682129,,,,158.849884,586.365417,-5920.683105,,,,-111.310310,739.816345,-5209.978027,,,,,,,-2514.930664,82.620636,-5041.604004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2138.403320,-433.146362,-4577.515137,,,,2096.998779,-428.053131,-4629.170410,,,,2080.752197,-413.879822,-4600.973145,,,,2565.596191,-390.529572,-4908.993164,,,,,,,2595.098633,-370.161591,-4858.224609,2568.028809,-369.573730,-4837.168457,2535.291748,-383.841644,-4897.946777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1.066667,1684.576660,593.445007,-6472.041992,980.168274,-83.851776,5812.259277,2487.239746,-464.541138,-5914.023438,,,,-1358.266846,681.242310,-5103.612793,-109.693504,777.515259,-5206.163574,,,,158.617020,586.463989,-5920.531250,,,,-115.083069,738.579407,-5208.503906,,,,,,,-2515.186523,82.717453,-5041.543457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2140.607910,-430.641235,-4576.969238,,,,2095.895508,-426.286255,-4630.594238,,,,2081.960693,-412.661682,-4601.515625,,,,2579.121338,-390.091553,-4909.814453,,,,,,,2610.037598,-369.797546,-4859.939453,2583.297607,-368.883057,-4838.257324,2549.018799,-383.747955,-4897.856445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
