Format Version,1.24,Take Name,Take 2025-10-06 09.50.02 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.50.02.476 AM,Capture Start Frame,48674,Total Frames in Take,614,Total Exported Frames,614,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1840,Unlabeled 1840,Unlabeled 1840,Unlabeled 1841,Unlabeled 1841,Unlabeled 1841,Unlabeled 1842,Unlabeled 1842,Unlabeled 1842,Unlabeled 1843,Unlabeled 1843,Unlabeled 1843,Unlabeled 1844,Unlabeled 1844,Unlabeled 1844,Unlabeled 1927,Unlabeled 1927,Unlabeled 1927
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0.266667,960.748718,-73.433121,5791.502930,-2438.214111,655.754272,-5179.458496,-2481.886963,722.484131,-5362.680176,-520.180237,1017.939697,-5140.678711,-534.659546,997.324585,-5149.124023,,,
33,0.275000,960.799316,-73.402878,5791.496582,-2438.270264,660.549866,-5177.486816,-2481.747070,726.115601,-5361.576660,-520.146240,1018.169312,-5140.660156,-534.380981,997.512146,-5149.115234,,,
34,0.283333,960.792664,-73.425575,5791.496582,-2438.446289,665.707886,-5175.559082,-2481.193604,729.790771,-5360.405273,-520.071594,1018.400330,-5140.664062,-534.370728,997.756165,-5149.080078,,,
35,0.291667,960.722595,-73.472992,5791.344727,-2438.550781,671.211975,-5173.521973,-2480.441895,733.422302,-5359.140625,-519.941589,1018.687012,-5140.641602,-534.498840,998.208374,-5148.936523,,,
36,0.300000,960.774719,-73.427841,5791.497070,-2438.460205,676.852539,-5171.245605,-2479.663818,737.434570,-5357.919922,-520.290833,1019.342773,-5140.386230,-534.584351,998.542969,-5148.836914,,,
37,0.308333,960.220764,-74.007774,5791.320801,-2438.829102,683.254700,-5169.379883,-2478.800293,741.384644,-5356.607422,-520.201965,1019.622192,-5140.377930,-534.287231,998.772766,-5148.954102,,,
38,0.316667,960.195740,-74.028671,5791.208008,-2438.717285,689.420654,-5167.061035,-2477.793213,745.436401,-5355.228516,-520.092041,1019.872314,-5140.372559,-534.561462,999.405823,-5148.659668,,,
39,0.325000,960.550781,-73.665550,5791.107910,-2438.603027,695.655029,-5164.820801,-2476.574951,749.936340,-5353.844727,-519.914734,1020.218018,-5140.319336,-534.433167,999.690186,-5148.608887,,,
40,0.333333,960.779907,-73.407234,5791.503906,-2438.201416,702.013184,-5162.191895,-2475.031494,754.388855,-5352.419922,-519.833801,1020.563599,-5140.249023,-534.386414,1000.035278,-5148.495117,,,
41,0.341667,960.728943,-73.441147,5791.412109,-2438.218994,708.776733,-5160.078613,-2473.252197,759.313416,-5351.053711,-519.718933,1020.894531,-5140.144531,-534.234497,1000.349304,-5148.413574,,,
42,0.350000,960.762207,-73.409912,5791.507324,-2438.313477,716.004700,-5157.562012,-2471.292236,764.048828,-5349.672852,-519.713501,1021.514038,-5140.101562,-533.961792,1000.716919,-5148.245117,,,
43,0.358333,960.766846,-73.414207,5791.495605,-2438.544434,723.285645,-5155.280762,-2469.288086,768.624512,-5348.443848,-519.561279,1021.850586,-5140.067871,-534.061462,1001.220093,-5147.991699,,,
44,0.366667,960.760620,-73.403419,5791.493652,-2438.399414,730.487427,-5152.827148,-2467.384033,773.081970,-5347.325684,-519.297852,1022.214783,-5139.959961,-533.911011,1001.507385,-5147.805664,,,
45,0.375000,960.761902,-73.423386,5791.500000,-2438.677490,738.165771,-5150.910156,-2465.619629,777.404480,-5346.198242,-519.091431,1022.577759,-5139.783203,-533.526917,1001.817200,-5147.627930,,,
46,0.383333,960.785339,-73.403053,5791.497070,-2438.434570,745.542908,-5148.641113,-2464.156738,781.772583,-5344.980957,-518.703613,1023.022644,-5139.545410,-533.314392,1002.257446,-5147.338867,,,
47,0.391667,960.799377,-73.403656,5791.499512,-2438.766602,753.468201,-5147.013672,-2462.849121,786.196411,-5343.743652,-518.333923,1023.451538,-5139.278320,-533.271790,1002.878418,-5146.847656,,,
48,0.400000,960.687073,-73.496284,5791.349121,-2438.284912,760.642395,-5144.959961,-2461.648926,790.928406,-5342.404785,-518.585327,1024.171265,-5138.660645,-532.859192,1003.375183,-5146.372559,,,
49,0.408333,960.573486,-73.674644,5791.148438,-2437.864014,768.194031,-5142.859375,-2460.477051,795.851501,-5340.996094,-518.408020,1024.665894,-5138.217773,-532.255188,1003.653625,-5145.979004,,,
50,0.416667,960.789062,-73.418839,5791.504395,-2437.245850,775.572632,-5140.706055,-2459.362305,801.101440,-5339.425293,-518.075562,1025.229370,-5137.773438,-532.284058,1004.209167,-5145.458008,,,
51,0.425000,960.745605,-73.446327,5791.391113,-2437.042236,783.342102,-5139.042480,-2458.412354,806.385620,-5338.070801,-517.514832,1025.809814,-5137.266113,-532.131226,1004.996643,-5144.780273,,,
52,0.433333,960.793823,-73.409714,5791.478516,-2436.427979,790.820129,-5137.119629,-2457.651611,811.443359,-5336.644043,-517.141968,1026.297607,-5136.741699,-531.916382,1005.683411,-5144.145020,,,
53,0.441667,960.218445,-74.025261,5791.313965,-2436.054199,798.761536,-5135.507324,-2456.932861,816.566833,-5335.479980,-517.349976,1027.291260,-5135.976562,-531.159729,1006.001465,-5143.617676,,,
54,0.450000,960.222229,-74.015785,5791.199707,-2435.250000,806.309387,-5133.595215,-2456.435791,821.467529,-5334.235840,-516.768127,1027.789673,-5135.322266,-530.881897,1006.689880,-5142.821777,,,
55,0.458333,960.757507,-73.416748,5791.498047,-2434.887695,814.388000,-5132.510742,-2455.956787,826.644348,-5333.085449,-516.152405,1028.416138,-5134.689453,-530.916992,1007.576599,-5141.989746,,,
56,0.466667,960.760742,-73.413017,5791.515625,-2434.010010,821.784729,-5131.052246,-2455.654785,832.237366,-5331.799316,-515.533203,1028.996582,-5134.063477,-530.111816,1008.054993,-5141.396484,,,
57,0.475000,960.707031,-73.478622,5791.348633,-2433.538818,829.693420,-5130.096191,-2455.221924,837.949707,-5330.409180,-515.483704,1029.984375,-5133.128418,-529.644287,1008.831116,-5140.473633,,,
58,0.483333,960.761841,-73.428833,5791.496094,-2432.398682,837.005188,-5128.687012,-2454.656250,843.892090,-5328.958984,-514.863770,1030.585815,-5132.496582,-529.093811,1009.453674,-5139.711426,,,
59,0.491667,960.702209,-73.465889,5791.358887,-2430.977051,844.524414,-5128.634766,-2454.146240,849.487427,-5327.933105,-513.899963,1031.317505,-5131.755859,-528.559204,1010.328796,-5138.798828,,,
60,0.500000,960.557373,-73.671478,5791.155762,-2429.738770,851.916748,-5128.300293,-2453.708496,854.603516,-5327.542969,-513.157715,1031.926880,-5131.041504,-527.534790,1010.931274,-5137.936035,,,
61,0.508333,960.037720,-74.163902,5791.258789,-2428.834473,859.804626,-5128.008789,-2453.117920,859.139771,-5327.200684,-512.458496,1032.698975,-5130.311035,-527.131165,1011.736023,-5136.947266,,,
62,0.516667,960.046021,-74.179520,5791.333008,-2428.126953,867.893005,-5127.726562,-2452.440674,863.615906,-5326.938477,-511.965271,1033.780518,-5129.128418,-526.125427,1012.471802,-5135.947754,,,
63,0.525000,960.060974,-74.169052,5791.356445,-2427.618164,875.800598,-5127.306152,-2451.764404,868.122070,-5326.933594,-511.064117,1034.590332,-5128.221680,-525.441772,1013.291504,-5134.812012,,,
64,0.533333,960.197876,-74.043121,5791.236328,-2426.872314,883.406494,-5126.430176,-2450.984375,872.555908,-5327.072266,-510.143097,1035.287354,-5127.324219,-524.290405,1014.018555,-5133.744141,,,
