Format Version,1.24,Take Name,Take 2025-10-06 09.40.48 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.40.49.283 AM,Capture Start Frame,99419,Total Frames in Take,532,Total Exported Frames,532,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
119,0.991667,1702.354736,584.383118,-6476.389648,980.153259,-83.856018,5812.333496,2515.137451,-463.378693,-5905.373047,-454.948273,665.619507,-5300.348633,51.303215,591.635193,-6099.019531,2479.256348,-461.671722,-5910.122559,-451.487000,632.645996,-5317.904785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.015747,-515.118347,-2252.971924,-733.213989,-519.513367,-2161.304199,,,,,,
120,1.000000,1703.265503,583.936218,-6477.678223,980.177490,-83.841698,5812.329590,2514.954834,-463.352173,-5905.265137,-454.796722,665.616028,-5300.361816,50.597168,590.722595,-6098.995117,2479.297852,-461.694672,-5910.153320,-451.471375,632.656372,-5317.895508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.049561,-515.139221,-2252.990967,-734.992432,-519.670532,-2159.828369,,,,,,
121,1.008333,1704.422485,583.820862,-6478.799805,980.196716,-83.825333,5812.331055,2514.947266,-463.346222,-5905.266602,-454.691895,665.650574,-5300.327637,52.028229,591.678101,-6098.580078,2479.181396,-461.639679,-5910.075684,-451.358734,632.707153,-5317.875977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.101929,-515.146057,-2253.055664,-736.816956,-519.565979,-2157.984619,,,,,,
122,1.016667,1704.898804,582.945923,-6480.436523,980.153503,-83.827271,5812.320312,2514.991455,-463.352112,-5905.286621,-454.559998,665.693542,-5300.306641,52.457024,591.654236,-6098.284668,2479.290527,-461.759064,-5910.131348,-451.322357,632.708069,-5317.886230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.115784,-515.182922,-2253.085938,-738.139343,-519.801514,-2156.095703,,,,,,
123,1.025000,1705.906738,582.830811,-6481.785645,980.144348,-83.856255,5812.314941,2514.989990,-463.382629,-5905.289551,-454.420990,665.697815,-5300.291016,52.840469,591.624023,-6098.085938,2479.228271,-461.793793,-5910.085449,-451.240082,632.740723,-5317.867188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.098938,-515.199402,-2253.082764,-739.462524,-519.542542,-2154.489990,,,,,,
124,1.033333,1706.924683,582.697144,-6483.145508,980.132568,-83.866539,5812.338379,2514.971191,-463.438019,-5905.301270,-454.289917,665.704712,-5300.269043,53.156395,591.614502,-6097.969727,2479.225830,-461.760254,-5910.069336,-451.097534,632.753174,-5317.857910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.088562,-515.236694,-2253.061523,-740.753601,-519.253418,-2152.511475,,,,,,
125,1.041667,1707.460571,582.174683,-6484.541992,980.160156,-83.856140,5812.328125,2514.944336,-463.358459,-5905.265137,-454.147003,665.707764,-5300.273438,53.421398,591.289185,-6097.428711,2479.140381,-461.738495,-5910.042969,-451.069519,632.724487,-5317.818359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.089600,-515.241089,-2253.002686,-742.047668,-519.098450,-2150.900635,,,,,,
126,1.050000,1708.123047,581.891541,-6485.735840,980.198547,-83.826805,5812.323730,2514.988281,-463.375793,-5905.276855,-454.068665,665.746582,-5300.246582,53.886623,591.269409,-6097.212402,2479.232178,-461.753723,-5910.131348,-450.936340,632.771362,-5317.846680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.072754,-515.266113,-2252.979248,-743.470032,-519.072510,-2149.587891,,,,,,
127,1.058333,1708.963501,581.859558,-6486.705566,980.192810,-83.818771,5812.308105,2514.968994,-463.376404,-5905.323242,-453.691345,665.594177,-5300.420898,54.077179,591.249512,-6097.141602,2479.269531,-461.720795,-5910.121094,-450.866577,632.770203,-5317.816406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.081787,-515.241638,-2252.996338,-744.879211,-519.552246,-2148.064941,,,,,,
128,1.066667,1709.490601,581.673218,-6487.925781,980.176453,-83.845863,5812.312012,2514.931152,-463.338531,-5905.292480,-453.458221,665.450378,-5300.431641,54.170155,591.340637,-6097.134766,2479.234375,-461.716614,-5910.102051,-450.853699,632.739563,-5317.786621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.087463,-515.240356,-2253.034424,-745.866516,-519.986267,-2146.946777,,,,,,
129,1.075000,1709.799316,581.220642,-6489.054199,980.137939,-83.864265,5812.347656,2514.917236,-463.333710,-5905.272949,-453.255310,665.428040,-5300.404297,54.405354,591.567261,-6097.136230,2479.193848,-461.685120,-5910.061035,-450.751099,632.764587,-5317.775391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.106689,-515.240845,-2253.036621,-747.091309,-519.574768,-2145.849609,,,,,,
130,1.083333,1710.227295,580.863159,-6490.025879,980.106873,-83.872818,5812.340332,2514.989014,-463.336609,-5905.295410,-453.195190,665.427368,-5300.367676,54.499367,591.652832,-6097.170898,2479.182373,-461.715393,-5910.080566,-450.581573,632.829529,-5317.802734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.091614,-515.230896,-2253.023193,-748.411194,-518.845093,-2144.437988,,,,,,
131,1.091667,1711.136963,581.072083,-6490.889648,980.130615,-83.857811,5812.320312,2515.057617,-463.438629,-5905.367676,-453.131378,665.438354,-5300.323242,55.245796,592.115051,-6096.888672,2479.236572,-461.659119,-5910.112305,-450.627960,632.737793,-5317.748047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.096985,-515.208679,-2253.028076,-749.693909,-518.039734,-2143.076904,,,,,,
132,1.100000,1711.285034,580.272888,-6491.699219,980.168030,-83.844025,5812.292480,2514.999756,-463.361938,-5905.288574,-453.071991,665.423706,-5300.309570,55.744541,592.163147,-6096.758301,2479.286865,-461.656799,-5910.127930,-450.664062,632.665161,-5317.711426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.067566,-515.157959,-2253.046631,-751.166016,-517.663757,-2141.627686,,,,,,
133,1.108333,1711.657227,579.810547,-6492.665527,980.178284,-83.818314,5812.285156,2514.958984,-463.388184,-5905.258301,-452.999725,665.406494,-5300.277832,56.371849,591.597473,-6096.902344,2479.205811,-461.612061,-5910.070801,-450.483887,632.744751,-5317.739746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.067261,-515.136658,-2253.028809,-752.049866,-518.130554,-2140.099121,,,,,,
134,1.116667,1711.799194,579.098083,-6493.281738,980.162598,-83.838219,5812.297363,2514.921875,-463.355896,-5905.246094,-452.911224,665.391663,-5300.250488,56.599819,591.187317,-6096.823242,2479.241943,-461.659119,-5910.098633,-450.381561,632.780457,-5317.728516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.079102,-515.156982,-2253.010498,-753.337402,-518.570129,-2138.496582,,,,,,
135,1.125000,1712.311890,578.845215,-6493.766113,980.139893,-83.859009,5812.326660,2514.929443,-463.357880,-5905.226562,-452.861145,665.348083,-5300.243652,56.001968,590.822937,-6096.999512,2479.229004,-461.708191,-5910.103027,-451.445679,632.162170,-5317.403809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.088989,-515.207092,-2253.017822,-755.246399,-518.419250,-2137.124023,,,,,,
136,1.133333,1712.830200,578.693237,-6494.194824,980.145508,-83.862350,5812.313477,2514.945312,-463.367096,-5905.244629,-452.824005,665.322388,-5300.222656,55.854668,590.814270,-6097.181641,2479.119873,-461.732391,-5910.051758,-451.419739,632.140564,-5317.413086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.093994,-515.230469,-2253.048828,-757.227417,-518.464417,-2135.540771,,,,,,
137,1.141667,1713.024658,578.334290,-6494.755859,980.158752,-83.830093,5812.327148,2514.991211,-463.415283,-5905.328125,-452.743866,665.300842,-5300.211914,54.965916,589.973083,-6097.238281,2479.244141,-461.809540,-5910.118164,-451.322266,632.136108,-5317.423828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.093872,-515.243958,-2253.057129,-758.841797,-518.677612,-2133.996094,,,,,,
138,1.150000,1713.520630,578.061096,-6495.062500,980.152100,-83.837654,5812.306152,2514.921143,-463.362152,-5905.221191,-452.651337,665.265808,-5300.244629,55.737854,590.976685,-6097.455566,2479.160645,-461.661774,-5910.092285,-451.315460,632.086243,-5317.444336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108459,-515.222290,-2253.038574,-760.211060,-518.675354,-2132.359375,,,,,,
139,1.158333,1713.924805,577.721924,-6495.267090,980.151550,-83.822891,5812.298828,2514.972900,-463.364960,-5905.324219,-452.594543,665.244507,-5300.271973,55.727356,591.321167,-6097.568848,2479.168213,-461.642456,-5910.046875,-447.771179,633.891846,-5317.516113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.081177,-515.216064,-2253.004639,-761.131592,-518.331238,-2131.111572,,,,,,
140,1.166667,1714.693359,577.898071,-6495.617188,980.152954,-83.860878,5812.304688,2515.011963,-463.363739,-5905.269043,-452.478363,665.246643,-5300.316406,55.683144,591.413879,-6097.692383,2479.214844,-461.660187,-5910.084473,-451.022369,632.169556,-5317.535156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.083435,-515.222717,-2253.007812,-762.088135,-517.812500,-2129.390381,,,,,,
141,1.175000,1714.577759,577.130798,-6495.905273,980.158569,-83.847366,5812.295898,2514.999268,-463.369171,-5905.288574,-452.422638,665.236145,-5300.362793,55.623177,591.376526,-6097.798828,2479.221191,-461.758026,-5910.112305,-447.639099,633.860718,-5317.608398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.098083,-515.223267,-2253.047363,-763.001282,-517.519775,-2127.684814,,,,,,
142,1.183333,1714.829346,576.862793,-6495.997070,980.162109,-83.871407,5812.318359,2515.026611,-463.359558,-5905.262207,-452.223602,665.146973,-5300.498535,55.608162,591.337952,-6097.894531,2479.172607,-461.818909,-5910.092285,-450.991852,632.027344,-5317.626465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.089539,-515.238708,-2253.081543,-764.067749,-517.365234,-2126.516846,,,,,,
143,1.191667,1714.858398,576.376404,-6495.996094,980.183167,-83.872803,5812.327148,2515.012451,-463.354980,-5905.275879,-452.105438,665.116272,-5300.567383,55.598400,591.328979,-6097.967773,2479.164795,-461.728546,-5910.066406,-447.512207,633.765625,-5317.696289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.080505,-515.211304,-2253.091064,-765.353577,-517.361389,-2125.212158,,,,,,
144,1.200000,1715.338623,576.525391,-6496.152344,980.165466,-83.860306,5812.313477,2514.992188,-463.385681,-5905.278320,-451.982300,665.113159,-5300.661133,55.576752,591.350220,-6098.038574,2479.207764,-461.738098,-5910.087402,-451.424164,631.500732,-5317.458008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.131775,-515.234863,-2253.025391,-766.484192,-517.536743,-2123.963379,,,,,,
145,1.208333,1715.443481,576.395447,-6496.160645,980.159180,-83.836464,5812.306641,2514.931641,-463.355896,-5905.246582,-451.891754,665.113281,-5300.754395,55.580578,591.455139,-6098.041016,2479.228760,-461.651978,-5910.088379,-451.262024,631.512634,-5317.558105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.113403,-515.229065,-2253.007324,-767.616638,-517.773682,-2122.663330,,,,,,
146,1.216667,1715.476318,576.372803,-6496.192383,980.155823,-83.816559,5812.283691,2514.972412,-463.365051,-5905.272949,-451.825104,665.115540,-5300.840820,55.498917,591.441528,-6098.120117,2479.235107,-461.579712,-5910.112793,-451.195770,631.515991,-5317.618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.102295,-515.253113,-2253.009277,-768.965332,-517.829590,-2121.340088,,,,,,
147,1.225000,1715.498779,576.451538,-6496.201660,980.134644,-83.839569,5812.303223,2515.014893,-463.378754,-5905.292480,-451.782349,665.090820,-5300.900879,55.419418,591.470886,-6098.215820,2479.206787,-461.561981,-5910.054199,-450.391571,631.561768,-5318.201172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.103455,-515.228699,-2253.040527,-770.495361,-517.965027,-2119.867676,,,,,,
148,1.233333,1715.498291,576.566101,-6496.217285,980.182434,-83.864120,5812.305664,2515.067627,-463.428375,-5905.364746,-451.719269,665.052734,-5300.991211,55.367954,591.588928,-6098.291016,2479.218750,-461.674316,-5910.077148,-449.080017,632.174561,-5318.691895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095642,-515.208679,-2253.069580,-772.183167,-518.573120,-2118.108643,,,,,,
149,1.241667,1715.474243,576.685852,-6496.215332,980.165955,-83.874474,5812.312988,2514.983154,-463.374298,-5905.278809,-451.609375,664.935913,-5301.120117,55.380844,591.655640,-6098.290527,2479.212402,-461.711914,-5910.099609,-448.893616,632.234436,-5318.815430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.101562,-515.255493,-2253.053955,-773.881165,-519.250610,-2116.521240,,,,,,
150,1.250000,1715.473267,576.850464,-6496.208496,980.152100,-83.847954,5812.327148,2514.963623,-463.387817,-5905.301270,-451.569244,664.899170,-5301.206055,55.440662,591.566833,-6098.233887,2479.142822,-461.719330,-5910.057129,-448.875244,632.198914,-5318.853027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108704,-515.283630,-2253.027588,-775.525330,-519.865906,-2115.579102,,,,,,
151,1.258333,1715.494141,577.058899,-6496.226074,980.164001,-83.820374,5812.309570,2514.923096,-463.324799,-5905.303711,-451.545685,664.872314,-5301.287598,55.413563,591.414124,-6098.209473,2479.141846,-461.653778,-5910.044434,-448.864258,632.169678,-5318.943848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108643,-515.254822,-2253.029297,-777.076660,-520.008789,-2114.626709,,,,,,
152,1.266667,1715.483032,577.254639,-6496.271484,980.138916,-83.817139,5812.301270,2514.935303,-463.364990,-5905.270508,-451.558350,664.826538,-5301.374023,55.393906,591.412964,-6098.190430,2479.274414,-461.749146,-5910.119141,-448.814453,632.159241,-5319.038574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.092285,-515.235718,-2253.045410,-778.173401,-519.766235,-2113.464844,,,,,,
153,1.275000,1715.369507,577.269226,-6496.270996,980.141968,-83.826355,5812.310059,2515.050537,-463.402802,-5905.341797,-451.482849,664.749084,-5301.473633,55.412113,591.407288,-6098.154785,2479.158936,-461.677277,-5910.072754,-448.723572,632.116516,-5319.143555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.080322,-515.237366,-2253.013184,-779.414185,-519.584473,-2111.884521,,,,,,
154,1.283333,1715.357910,577.390686,-6496.357910,980.132263,-83.851463,5812.313477,2515.040039,-463.367676,-5905.347656,-451.470764,664.695923,-5301.584473,55.411697,591.384460,-6098.075195,2479.218018,-461.679443,-5910.098633,-448.701233,632.076172,-5319.229492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.087585,-515.255493,-2253.020264,-780.795410,-519.394043,-2110.496582,,,,,,
155,1.291667,1715.379272,577.537109,-6496.473633,980.137146,-83.849937,5812.316895,2514.985840,-463.366150,-5905.279297,-451.505280,664.624756,-5301.708008,55.401497,591.317505,-6098.016602,2479.249023,-461.640747,-5910.146973,-448.272186,632.087158,-5319.523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.100159,-515.246887,-2253.029541,-781.805969,-519.113831,-2109.500977,,,,,,
156,1.300000,1715.341187,577.611206,-6496.610840,980.161804,-83.829384,5812.308105,2514.923096,-463.344543,-5905.301270,-451.581909,664.526672,-5301.740234,55.406166,591.295166,-6097.946289,2479.241699,-461.598541,-5910.076172,-448.168518,631.469849,-5319.716309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095032,-515.224976,-2253.038818,-782.643066,-519.415833,-2107.615723,,,,,,
157,1.308333,1715.072388,577.876953,-6496.837891,980.142517,-83.804749,5812.293457,2514.968506,-463.390808,-5905.328125,-451.647278,664.406616,-5301.760742,55.428989,591.323242,-6097.856445,2479.278564,-461.676788,-5910.140137,-447.962250,631.459167,-5319.854980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095947,-515.216553,-2253.034180,-783.612793,-519.522156,-2106.359131,,,,,,
158,1.316667,1714.638306,578.015381,-6497.308105,980.164551,-83.838142,5812.279297,2514.970459,-463.321625,-5905.309570,-451.744141,664.200073,-5301.808594,55.167526,591.126953,-6097.669434,2479.172119,-461.589325,-5910.049805,-448.252258,631.275024,-5319.773926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.098083,-515.214844,-2253.026123,-784.913330,-519.641846,-2105.058105,,,,,,
159,1.325000,1714.416382,578.323975,-6497.522949,980.123352,-83.853172,5812.301270,2515.053711,-463.349762,-5905.362305,-451.765289,664.023621,-5301.872559,55.185966,591.127747,-6097.557617,2479.181152,-461.614685,-5910.085449,-448.375885,631.164856,-5319.732422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.096558,-515.208069,-2253.027344,-786.287903,-519.888306,-2103.958008,,,,,,
160,1.333333,1714.681152,578.704956,-6497.864258,980.129517,-83.880745,5812.324707,2515.081543,-463.343109,-5905.348145,-451.835571,663.864075,-5301.882812,55.190865,591.048706,-6097.450195,2479.208496,-461.573669,-5910.110352,-448.389435,631.074524,-5319.804199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095886,-515.255432,-2253.009033,-787.394836,-520.227600,-2102.626709,,,,,,
161,1.341667,1714.778809,578.696960,-6498.071777,980.168640,-83.869308,5812.314941,2515.123779,-463.378876,-5905.383789,-451.854279,663.717896,-5301.890625,55.199883,590.906860,-6097.279785,2479.244385,-461.600403,-5910.097168,-448.465240,630.957703,-5319.831055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095764,-515.237244,-2253.063232,-788.440491,-520.383057,-2101.491699,,,,,,
162,1.350000,1714.852661,578.602722,-6498.273926,980.177551,-83.835464,5812.299316,2515.066162,-463.359833,-5905.379883,-451.951202,663.590271,-5301.891113,55.919655,591.150391,-6096.861328,2479.305176,-461.751587,-5910.146484,-448.520538,630.833984,-5319.839844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108093,-515.269348,-2253.058105,-789.397827,-520.079529,-2100.750732,,,,,,
163,1.358333,1714.976074,578.541138,-6498.491699,980.212280,-83.821106,5812.280762,2515.041016,-463.318512,-5905.366699,-451.971008,663.452148,-5301.943359,55.644855,590.677063,-6096.521973,2479.232666,-461.762817,-5910.103516,-448.535675,630.792847,-5319.904297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.097473,-515.246826,-2253.046143,-790.326782,-519.465088,-2100.147217,,,,,,
164,1.366667,1715.707642,579.037537,-6498.907227,980.187073,-83.843689,5812.318848,2514.950928,-463.291046,-5905.292480,-452.007172,663.349548,-5302.014160,55.569862,590.491211,-6096.255371,2479.191895,-461.735352,-5910.080566,-448.608795,630.707153,-5319.934570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.109985,-515.247253,-2253.031250,-791.376831,-518.889832,-2099.104980,,,,,,
165,1.375000,1715.468140,578.508606,-6499.298828,980.153198,-83.874054,5812.344727,2514.938232,-463.278564,-5905.256348,-452.107086,663.278687,-5302.085938,55.552475,590.352722,-6096.032715,2479.188965,-461.609375,-5910.107910,-448.679657,630.672241,-5320.006836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.099670,-515.263916,-2252.994873,-792.525452,-518.265564,-2097.919678,,,,,,
166,1.383333,1715.898926,578.412964,-6499.581543,980.141785,-83.874062,5812.342773,2514.991943,-463.346832,-5905.353516,-452.232666,663.234802,-5302.137695,55.531849,590.176575,-6095.766602,2479.180908,-461.490448,-5910.096191,-448.694641,630.650635,-5320.078613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.070374,-515.261780,-2253.025635,-794.164001,-517.781494,-2097.025635,,,,,,
167,1.391667,1715.997681,577.969910,-6499.840332,980.177246,-83.861046,5812.315430,2514.919434,-463.321869,-5905.302246,-452.326111,663.213623,-5302.225586,55.403835,589.877686,-6095.438477,2479.278320,-461.584229,-5910.146484,-448.675079,630.655396,-5320.192871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.093750,-515.238037,-2253.059570,-795.823059,-517.691162,-2096.250244,,,,,,
168,1.400000,1716.114746,577.684570,-6500.136230,980.184570,-83.819786,5812.286621,2514.994141,-463.340546,-5905.310059,-452.397888,663.201416,-5302.354004,55.291103,589.570190,-6095.153809,2479.229980,-461.713593,-5910.126465,-448.695526,630.647217,-5320.286621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.092834,-515.203735,-2253.090576,-797.471680,-518.057068,-2095.398438,,,,,,
169,1.408333,1716.009399,577.364136,-6500.679688,980.172668,-83.818283,5812.296875,2515.078369,-463.345398,-5905.393066,-452.482880,663.197449,-5302.520508,55.024544,589.531555,-6094.997070,2479.175781,-461.726044,-5910.086914,-448.694061,630.690552,-5320.379395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108887,-515.237061,-2253.034912,-798.665588,-518.136353,-2094.402588,,,,,,
170,1.416667,1716.085205,577.210388,-6501.250977,980.151001,-83.814415,5812.296387,2515.042480,-463.344879,-5905.386230,-452.580933,663.263794,-5302.666992,54.477032,589.747681,-6094.888672,2479.227539,-461.747803,-5910.079102,-448.702118,630.760437,-5320.485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.107056,-515.264404,-2252.994385,-799.459534,-518.023254,-2093.155762,,,,,,
171,1.425000,1716.260376,577.116455,-6501.604980,980.117798,-83.844658,5812.309570,2515.022461,-463.328979,-5905.395020,-452.768555,663.347351,-5302.843262,54.245483,589.700500,-6094.194336,2479.211670,-461.693878,-5910.119141,-448.692963,630.797546,-5320.600586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.075317,-515.213501,-2253.015381,-799.938477,-518.086914,-2091.539062,,,,,,
172,1.433333,1716.431763,577.017883,-6501.992188,980.118408,-83.849876,5812.310059,2514.995605,-463.347076,-5905.371094,-452.785065,663.296448,-5303.173340,54.288036,589.447144,-6093.710938,2479.178467,-461.635712,-5910.073242,-448.737122,630.829163,-5320.761230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.064575,-515.201538,-2253.070557,-801.346313,-517.948120,-2090.395996,,,,,,
173,1.441667,1716.966064,577.149109,-6502.526367,980.122620,-83.832932,5812.289551,2515.038574,-463.368500,-5905.399414,-452.774353,663.186096,-5303.495605,54.356899,589.098145,-6093.389648,2479.274658,-461.709747,-5910.166992,-448.723572,630.851257,-5320.901367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.088562,-515.241089,-2253.078857,-802.742371,-517.817810,-2089.387939,,,,,,
174,1.450000,1717.178955,576.895447,-6503.238281,980.144958,-83.812767,5812.285645,2515.091553,-463.360840,-5905.422852,-452.922943,663.250488,-5303.726562,54.423401,588.518494,-6092.780273,2479.176514,-461.654816,-5910.088867,-448.586151,631.121094,-5321.155273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108765,-515.265259,-2253.076416,-804.113037,-517.622437,-2088.457520,,,,,,
