Format Version,1.24,Take Name,Take 2025-10-06 09.39.45 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.39.46.635 AM,Capture Start Frame,91901,Total Frames in Take,911,Total Exported Frames,911,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
442,3.683333,1854.100342,659.039612,-6316.585938,2478.951172,-461.636414,-5909.987793,980.216431,-83.844460,5812.302246,-2630.966309,149.635315,-6916.362793,,,,,,,,,,,,,,,,2516.195557,-463.692017,-5906.050781,,,,-189.226730,-579.930054,-5956.459473,,,,,,,,,,,,,,,,,,,-2601.639648,494.967773,-330.317017,-1264.073364,1345.988525,-2475.955566,-1250.777954,1336.975464,-2432.161377,-1240.243408,1327.636108,-2388.068115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,3.691667,1853.436279,659.551086,-6317.369629,2479.024170,-461.725159,-5910.060547,980.209045,-83.885979,5812.319336,-2631.153076,149.486298,-6916.377930,,,,,,,,,,,,,,,,2516.227051,-463.670685,-5906.014648,,,,-189.280869,-580.020447,-5956.485840,,,,,,,,,,,,,,,,,,,-2607.019775,494.593750,-338.347687,,,,-1251.433228,1340.208496,-2427.234131,-1240.980225,1330.539185,-2382.601318,-1218.999634,1315.579468,-2295.120117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,3.700000,1852.786255,659.899719,-6318.027832,2479.022461,-461.704437,-5910.053711,980.175781,-83.882057,5812.332520,-2631.023926,149.671082,-6916.350586,,,,,,,,,,,,,,,,2516.205078,-463.642944,-5906.023438,,,,-189.265961,-579.973877,-5956.503418,,,,,,,,,,,,,,,,,,,-2611.554688,494.099121,-348.278015,,,,,,,-1241.642212,1333.147583,-2377.689697,-1221.268921,1316.528564,-2289.418701,-1208.901367,1311.163452,-2246.002197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,3.708333,1852.072510,660.267151,-6318.903809,2478.984375,-461.668152,-5910.063965,980.170471,-83.837509,5812.313477,-2630.998047,149.750183,-6916.336426,,,,,,,,,,,,,,,,2516.159180,-463.609772,-5905.971680,,,,-189.226761,-579.882690,-5956.501465,,,,,,,,,,,,,,,,,,,-2617.590576,494.248016,-359.187012,,,,,,,,,,-1223.307739,1317.381348,-2284.296143,-1212.760132,1311.438599,-2239.849854,-1193.167358,1309.335327,-2201.906006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,3.716667,1851.393188,660.714905,-6319.822754,2479.017090,-461.602692,-5910.050781,980.209534,-83.814896,5812.282715,-2630.939697,149.728806,-6916.344727,,,,,,,,,,,,,,,,2516.149658,-463.628265,-5905.952637,,,,-189.354523,-579.962585,-5956.518066,,,,,,,,,,,,,,,,,,,-2621.211670,495.194580,-372.231018,,,,,,,,,,-1225.139404,1318.147705,-2279.693604,-1218.322510,1323.552979,-2229.059814,-1204.975830,1305.950195,-2190.603516,-1185.373291,1299.571655,-2146.530762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,3.725000,1851.156982,661.439148,-6320.872070,2478.974609,-461.546539,-5910.011230,980.239014,-83.808281,5812.260254,-2630.955078,149.718430,-6916.333984,,,,,,,,,,,,,,,,2516.173828,-463.694763,-5905.996582,,,,-189.216858,-579.891724,-5956.482422,,,,,,,,,,,,,,,,,,,-2613.892578,500.462189,-395.476990,,,,,,,,,,,,,-1222.642090,1333.478882,-2219.945801,-1220.660156,1308.136841,-2174.432617,-1197.358765,1300.604492,-2141.132812,-1183.518311,1295.531616,-2097.558594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,3.733333,1851.192993,662.537170,-6321.887695,2479.049072,-461.689056,-5910.088379,980.221313,-83.815262,5812.270020,-2630.908447,149.643982,-6916.341797,,,,,,,,,,,,,,,,2516.119629,-463.660767,-5905.956055,,,,-189.179489,-579.937500,-5956.479004,,,,,,,,,,,,,,,,,,,-2616.561279,502.879333,-406.602783,,,,,,,,,,,,,,,,-1230.261108,1308.758179,-2149.388916,-1208.126831,1301.532227,-2136.283203,-1189.272339,1294.855957,-2092.403809,-1176.638306,1290.093994,-2048.182129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,3.741667,1850.546753,663.074646,-6322.609375,2479.067139,-461.753448,-5910.107910,980.200378,-83.863159,5812.320801,-2630.935547,149.655838,-6916.350586,,,,,,,,,,,,,,,,2516.176758,-463.659760,-5905.968262,,,,-189.254150,-579.980530,-5956.505371,,,,,,,,,,,,,,,,,,,-2619.698486,504.606476,-415.450928,,,,,,,,,,,,,,,,-1239.507690,1316.289185,-2123.447021,-1217.801147,1302.365723,-2131.926025,-1194.441895,1294.248779,-2087.772949,-1182.431519,1288.902832,-2042.984741,-1166.734863,1285.450806,-1999.028198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,3.750000,1850.105713,663.457153,-6323.441406,2479.062744,-461.640167,-5910.108398,980.176208,-83.877518,5812.326660,-2630.989258,149.694672,-6916.328125,,,,,,,,,,,,,,,,2516.166504,-463.624939,-5905.970215,,,,-189.281570,-579.955750,-5956.502930,,,,,,,,,,,,,,,,,,,-2620.346191,507.570221,-424.598969,,,,,,,,,,,,,,,,-1250.025879,1320.557983,-2099.614502,,,,-1199.086548,1293.703491,-2083.612061,-1187.636475,1287.832764,-2038.315063,-1175.104736,1282.826172,-1993.855713,-1154.087769,1282.862305,-1955.847046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,3.758333,1849.894531,663.576965,-6324.827637,2479.035889,-461.585388,-5910.090820,980.177185,-83.879539,5812.318359,-2631.018799,149.745682,-6916.347168,,,,,,,,,,,,,,,,2516.125000,-463.608276,-5905.944336,,,,-189.239716,-579.883789,-5956.477051,,,,,,,,,,,,,,,,,,,-2622.925049,508.962158,-431.015656,,,,,,,,,,,,,,,,,,,,,,,,,-1192.312866,1286.871338,-2034.119629,-1182.624634,1280.468262,-1989.208496,-1169.227539,1277.273804,-1944.831421,-1146.841187,1277.629517,-1907.306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,3.766667,1849.599365,663.521729,-6326.363770,2479.140869,-461.683838,-5910.133301,980.236084,-83.833267,5812.271973,-2630.981445,149.689407,-6916.353516,,,,,,,,,,,,,,,,2516.176514,-463.618958,-5905.981445,,,,-189.310211,-579.952209,-5956.492188,,,,,,,,,,,,,,,,,,,-2623.625977,511.299835,-437.750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1189.380737,1278.349731,-1985.033203,-1182.829834,1272.252930,-1934.934448,-1162.549072,1270.435791,-1896.031494,-1143.171753,1266.595459,-1850.856689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,3.775000,1848.748169,663.537354,-6327.981934,2479.052734,-461.728210,-5910.056152,980.235046,-83.823822,5812.250000,-2631.168457,149.507996,-6916.369629,,,,,,,,,,,,,,,,2516.314453,-463.727539,-5906.061523,,,,-189.196335,-579.912537,-5956.462891,,,,,,,,,,,,,,,,,,,-2625.349854,512.242676,-442.611298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1195.050537,1267.742065,-1926.042847,-1179.061157,1270.964111,-1881.304443,-1156.968994,1264.638428,-1847.191772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,3.783333,1847.948975,663.329285,-6329.770020,2478.973145,-461.813843,-5910.046875,980.229370,-83.854759,5812.280273,-2630.965820,149.619186,-6916.365723,,,,,,,,,,,,,,,,2516.258057,-463.722260,-5906.017578,,,,-189.234528,-579.966797,-5956.478516,,,,,,,,,,,,,,,,,,,-2623.171631,515.968262,-452.081085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1195.650269,1277.793335,-1864.221436,-1169.364990,1262.880127,-1843.899292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,3.791667,1847.297607,662.976074,-6331.843750,2478.955322,-461.789490,-5910.032227,980.219788,-83.877281,5812.305664,-2630.916992,149.687653,-6916.339844,,,,,,,,,,,,,,,,2516.220703,-463.706055,-5906.004883,,,,-189.282028,-579.970520,-5956.495117,,,,,,,,,,,,,,,,,,,-2623.653076,518.304871,-458.768860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1180.501953,1261.300171,-1840.940918,-1127.135864,1249.280640,-1704.474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,3.800000,1846.848389,662.806396,-6334.055176,2478.995605,-461.733887,-5910.043457,980.180786,-83.867584,5812.335449,-2630.983398,149.762772,-6916.319336,,,,,,,,,,,,,,,,2516.149658,-463.673767,-5905.933105,,,,-189.235977,-579.901489,-5956.504395,,,,,,,,,,,,,,,,,,,-2623.777100,520.455383,-466.187927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1141.331787,1245.175293,-1700.886108,-1122.884644,1243.285278,-1655.720337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,3.808333,1846.581665,662.579285,-6336.251465,2478.957275,-461.711945,-5909.999512,980.175476,-83.874306,5812.330566,-2630.907227,149.688065,-6916.310547,,,,,,,,,,,,,,,,2516.181396,-463.651520,-5905.971191,,,,-189.292618,-579.948303,-5956.496582,,,,,,,,,,,,,,,,,,,-2623.125488,522.744446,-475.708130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1161.596802,1247.157715,-1690.260132,-1137.209839,1239.372925,-1652.260376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,3.816667,1846.246948,662.479553,-6338.483887,2479.037354,-461.837463,-5910.057129,980.175415,-83.837540,5812.289062,-2630.887695,149.632446,-6916.335938,,,,,,,,,,,,,,,,2516.094482,-463.616333,-5905.951660,,,,-189.274338,-579.964966,-5956.494629,,,,,,,,,,,,,,,,,,,-2623.611328,524.928284,-485.747986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1181.263184,1255.081055,-1677.248047,-1150.080322,1235.857910,-1649.151855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,3.825000,1845.756592,662.319458,-6340.691406,2478.981201,-461.839355,-5910.051758,980.213989,-83.812325,5812.257812,-2630.925537,149.643066,-6916.335938,,,,,,,,,,,,,,,,2516.166260,-463.630737,-5906.005859,,,,-189.208069,-579.931641,-5956.480469,,,,,,,,,,,,,,,,,,,-2622.644775,527.405701,-497.463287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1161.643555,1232.699829,-1646.359009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,3.833333,1845.357788,662.025269,-6343.151367,2479.016357,-461.846558,-5910.079102,980.220825,-83.853210,5812.270508,-2630.939453,149.676224,-6916.365234,,,,,,,,,,,,,,,,2516.117188,-463.598846,-5905.975586,,,,-189.287643,-580.019653,-5956.518555,,,,,,,,,,,,,,,,,,,-2624.047119,528.741028,-508.511017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,3.841667,1844.941895,661.941345,-6345.534668,2478.923096,-461.697327,-5910.059082,980.193115,-83.877296,5812.307617,-2631.005371,149.731155,-6916.328125,,,,,,,,,,,,,,,,2516.095215,-463.582886,-5905.981445,,,,-189.263336,-579.988525,-5956.516602,,,,,,,,,,,,,,,,,,,-2629.876221,526.072632,-512.028320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,3.850000,1844.185913,661.947937,-6347.938477,2479.019775,-461.707428,-5910.044922,980.204285,-83.868050,5812.336914,-2630.981689,149.689667,-6916.343750,,,,,,,,,,,,,,,,2516.108154,-463.617340,-5905.977051,,,,-189.261902,-579.947327,-5956.503418,,,,,,,,,,,,,,,,,,,-2634.911865,525.707397,-517.571594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,3.858333,1843.785278,661.764954,-6350.393066,2479.024902,-461.759155,-5910.050781,980.171387,-83.867867,5812.345703,-2631.223633,149.558578,-6916.357910,,,,,,,,,,,,,,,,2516.168457,-463.627197,-5906.292480,,,,-189.268646,-579.937012,-5956.485840,,,,,,,,,,,,,,,,,,,-2631.754150,527.064453,-531.274780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,3.866667,1843.448486,661.664795,-6353.000488,2478.952393,-461.682739,-5910.030273,980.183899,-83.851372,5812.289062,-2631.212158,149.489075,-6916.357422,,,,,,,,,,,,,,,,2516.226807,-463.552612,-5906.033691,,,,-189.255295,-579.959167,-5956.485352,,,,,,,,,,,,,,,,,,,-2620.164551,534.132935,-552.872620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,3.875000,1843.434204,661.545532,-6355.555664,2478.932617,-461.683167,-5910.020996,980.245850,-83.832260,5812.246094,-2630.984619,149.640167,-6916.350586,,,,,,,,,,,,,,,,2516.142822,-463.580994,-5905.989258,,,,-189.211853,-579.928284,-5956.484375,,,,,,,,,,,,,,,,,,,-2609.752197,540.483582,-572.276855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.995605,531.315674,-559.082275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,3.883333,1843.057129,661.367554,-6358.173828,2478.978027,-461.749237,-5910.077148,980.238037,-83.846916,5812.283203,-2630.917725,149.679153,-6916.360840,,,,,,,,,,,,,,,,2516.268311,-463.605042,-5906.327637,,,,-189.376099,-580.071777,-5956.540039,,,,,,,,,,,,,,,,,,,-2600.397461,546.189209,-589.710205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.025146,533.885681,-570.453308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,3.891667,1842.794556,661.040833,-6361.179688,2478.958740,-461.763733,-5910.061523,980.228516,-83.858559,5812.325195,-2630.936279,149.682892,-6916.335938,,,,,,,,,,,,,,,,2516.163574,-463.495758,-5906.267578,,,,-189.241959,-579.928528,-5956.506836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.495605,533.355103,-580.637756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,3.900000,1842.576782,660.804260,-6364.329102,2478.979248,-462.015991,-5910.112305,980.189148,-83.915337,5812.339355,-2630.952637,149.719040,-6916.351562,,,,,,,,,,,,,,,,2516.150391,-463.530762,-5906.008789,,,,-189.271469,-579.970825,-5956.496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.404297,532.970703,-590.877502,-1120.588013,1182.836182,-1079.281738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,3.908333,1842.325806,660.544128,-6367.552734,2478.947998,-461.907562,-5910.052734,980.169128,-83.870461,5812.334961,-2630.963867,149.717651,-6916.351562,,,,,,,,,,,,,,,,2516.121094,-463.614441,-5905.986816,,,,-189.304520,-580.002808,-5956.492676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2633.306641,532.521606,-601.840271,-1124.357056,1173.771729,-1073.884644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,3.916667,1842.088745,660.303955,-6370.829590,2478.927246,-461.719696,-5910.028320,980.213379,-83.825493,5812.296875,-2630.946289,149.637512,-6916.347656,,,,,,,,,,,,,,,,2516.219482,-463.615326,-5906.298340,,,,-189.222061,-579.918091,-5956.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.844727,532.109375,-612.755676,-1127.743408,1165.627930,-1069.035522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,3.925000,1841.657593,660.277954,-6374.094238,2478.929443,-461.704926,-5910.015625,980.219971,-83.804321,5812.297363,-2630.948730,149.627701,-6916.362305,,,,,,,,,,,,,,,,2516.193359,-463.540436,-5906.308594,,,,-189.347061,-579.971924,-5956.512695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2633.381104,532.982971,-625.885559,-1126.866577,1140.770996,-1059.226685,-1130.584839,1170.338257,-938.669128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,3.933333,1841.660034,660.065979,-6377.619629,2478.984863,-461.752075,-5910.057617,980.229431,-83.800369,5812.300293,-2631.184082,149.485107,-6916.347656,,,,,,,,,,,,,,,,2516.070312,-463.466248,-5905.962402,,,,-189.282837,-579.929810,-5956.511719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2632.272949,531.667664,-636.119385,,,,-1132.611572,1163.840698,-938.957397,-1134.052612,1168.044434,-892.356567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,3.941667,1841.502075,659.875061,-6381.126953,2478.987305,-461.723358,-5910.053711,980.226746,-83.860031,5812.329590,-2631.094971,149.695267,-6916.312012,,,,,,,,,,,,,,,,2516.153809,-463.536713,-5906.263672,,,,-189.200806,-579.917114,-5956.480469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2630.189697,529.192749,-645.689819,,,,-1134.432495,1158.003052,-939.216309,-1136.354004,1160.419922,-891.950439,-1137.931030,1164.984619,-845.953613,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,3.950000,1841.601318,659.644958,-6384.785156,2478.976074,-461.686829,-5910.050293,980.147034,-83.896912,5812.349609,-2631.016602,149.731674,-6916.342285,,,,,,,,,,,,,,,,2516.101807,-463.452179,-5905.961426,,,,-189.147095,-579.878479,-5956.441406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2629.523193,528.521301,-656.626099,,,,-1136.068481,1152.758301,-939.448975,-1138.421509,1153.569824,-891.585510,-1140.579468,1158.092407,-846.441895,-1140.982666,1164.944214,-800.547974,,,,,,,,,,,,,,,,,,,,,,,,
475,3.958333,1841.155518,659.756958,-6388.450684,2478.925049,-461.703857,-5910.028809,980.162842,-83.871109,5812.343750,-2630.963135,149.700562,-6916.336914,,,,,,,,,,,,,,,,2516.187744,-463.507507,-5906.278809,,,,-189.190933,-579.888062,-5956.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2628.585449,528.128418,-667.307983,,,,,,,-1140.279175,1147.415527,-891.257690,-1142.958862,1151.900146,-846.880737,-1145.144043,1155.547729,-801.360901,-1145.993774,1163.318481,-754.549744,,,,,,,,,,,,,,,,,,,,,
476,3.966667,1840.946533,659.804932,-6392.189941,2478.905029,-461.730042,-5910.028320,980.177917,-83.822357,5812.301270,-2630.948486,149.734344,-6916.346191,,,,,,,,,,,,,,,,2516.230957,-463.519440,-5906.329102,,,,-189.225861,-579.875916,-5956.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2628.594727,528.539307,-679.979797,,,,,,,,,,-1145.096680,1146.336914,-847.275024,-1148.882690,1147.105591,-802.091248,-1149.982910,1153.213867,-755.652161,-1151.499390,1160.978271,-709.145081,,,,,,,,,,,,,,,,,,
477,3.975000,1840.982422,659.716797,-6395.889160,2478.906250,-461.992340,-5910.076172,980.235168,-83.787483,5812.259766,-2630.913086,149.672394,-6916.360840,,,,,,,,,,,,,,,,2516.202148,-463.548401,-5906.319336,,,,-189.214340,-579.859619,-5956.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2626.632812,526.557251,-689.984436,,,,,,,,,,,,,-1152.241699,1139.520752,-802.747437,-1153.567017,1144.135376,-756.642700,-1154.864868,1151.605225,-711.866211,,,,,,,,,,,,,,,,,,
478,3.983333,1840.944214,659.767029,-6399.477539,2479.029785,-461.900452,-5910.110840,980.229675,-83.825417,5812.277344,-2630.937256,149.642715,-6916.371094,,,,,,,,,,,,,,,,2516.204590,-463.586121,-5906.298340,,,,-189.215027,-579.898315,-5956.464844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2624.975342,524.869202,-699.212646,,,,,,,,,,,,,,,,-1156.786987,1135.978882,-757.532654,-1157.888672,1143.184204,-714.310974,,,,,,,,,,,,,,,,,,
479,3.991667,1840.988403,659.897339,-6403.041992,2479.003906,-461.718109,-5910.062988,980.212952,-83.855453,5812.333008,-2631.171875,149.533005,-6916.375977,,,,,,,,,,,,,,,,2516.236328,-463.620911,-5906.330566,,,,-189.243469,-579.932434,-5956.471680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2623.843750,523.851379,-709.267944,,,,,,,,,,,,,,,,,,,-1160.605347,1135.618408,-716.507507,,,,,,,,,,,,,,,,,,
480,4.000000,1841.217651,659.826782,-6406.883301,2478.926758,-461.589325,-5910.029297,980.192200,-83.882347,5812.349121,-2631.197266,149.514236,-6916.349609,,,,,,,,,,,,,,,,2516.182373,-463.592072,-5906.272461,,,,-189.112823,-579.794678,-5956.437500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2622.113770,522.616150,-719.565186,,,,,,,,,,,,,,,,,,,,,,-1180.402466,1138.864502,-556.541016,,,,,,,,,,,,,,,
481,4.008333,1840.922729,659.715759,-6410.984375,2478.945312,-461.603333,-5910.034180,980.202698,-83.872086,5812.359863,-2631.232422,149.588470,-6916.323242,,,,,,,,,,,,,,,,2516.200928,-463.568817,-5906.275391,,,,-189.133179,-579.788635,-5956.424316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2618.909180,521.006348,-729.514526,,,,,,,,,,,,,,,,,,,,,,-1180.695190,1145.926758,-536.355957,,,,,,,,,,,,,,,
482,4.016667,1840.690674,659.544922,-6415.032715,2478.915039,-461.718018,-5910.009766,980.237549,-83.832817,5812.316406,-2631.000732,149.678375,-6916.324219,,,,,,,,,,,,,,,,2516.170898,-463.519623,-5906.219727,,,,-189.103882,-579.765137,-5956.416992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2617.297852,519.853577,-739.055420,,,,,,,,,,,,,,,,,,,,,,-1188.208130,1146.318237,-493.622467,,,,,,,,,,,,,,,
483,4.025000,1840.663452,659.211426,-6418.924316,2478.978516,-461.788483,-5910.054199,980.254822,-83.821732,5812.270508,-2630.968994,149.669876,-6916.362793,,,,,,,,,,,,,,,,2516.099609,-463.485870,-5906.224121,,,,-189.276886,-579.947449,-5956.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2615.446289,517.506775,-748.396301,,,,,,,,,,,,,,,,,,,,,,-1195.558960,1146.427856,-452.804810,,,,,,,,,,,,,,,
484,4.033333,1840.443481,658.904785,-6422.733398,2478.960449,-461.761780,-5910.043457,980.215149,-83.832039,5812.285156,-2630.997314,149.702774,-6916.386719,,,,,,,,,,,,,,,,2516.208252,-463.551819,-5906.256836,,,,-189.381744,-580.024597,-5956.522461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2613.999023,516.427551,-758.298523,,,,,,,,,,,,,,,,,,,,,,-1204.580811,1146.259766,-408.857208,,,,,,,,,,,,,,,
485,4.041667,1840.304077,658.581360,-6426.629883,2479.018066,-461.796997,-5910.083984,980.199219,-83.845612,5812.304199,-2630.950195,149.690598,-6916.388672,,,,,,,,,,,,,,,,2516.186279,-463.559265,-5906.307129,,,,-189.286682,-579.943237,-5956.511719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2612.650146,514.558533,-767.621704,,,,,,,,,,,,,,,,,,,,,,-1213.370605,1146.609985,-366.121277,,,,,,,,,,,,,,,
486,4.050000,1840.502441,658.129089,-6430.838867,2479.002930,-461.886292,-5910.092285,980.216125,-83.856079,5812.328125,-2630.924561,149.683136,-6916.366211,,,,,,,,,,,,,,,,2516.239502,-463.580414,-5906.342773,,,,-189.204834,-579.844543,-5956.465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2611.728516,513.011292,-775.594727,,,,,,,,,,,,,,,,,,,,,,-1221.475220,1147.539673,-324.549744,,,,,,,,,,,,,,,
