Format Version,1.24,Take Name,Take 2025-10-06 09.41.01 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.41.02.331 AM,Capture Start Frame,100985,Total Frames in Take,668,Total Exported Frames,668,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
131,1.091667,1696.962402,595.723267,-6562.955078,980.174561,-83.825188,5812.342773,2516.006836,-463.843658,-5906.252930,-650.651611,541.981384,-5446.375000,2479.324707,-461.769684,-5910.214355,-1523.760132,901.105469,-5015.332031,-651.037964,509.173706,-5460.887207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,1.100000,1697.029175,595.761353,-6562.912598,980.145203,-83.823769,5812.329102,2516.293945,-463.980988,-5906.399414,-650.128113,542.097717,-5445.889160,2479.231201,-461.740234,-5910.143066,-1523.835327,901.035828,-5014.971680,-651.244019,508.883301,-5460.305664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,1.108333,1697.086670,595.806763,-6562.863281,980.131531,-83.853760,5812.314941,2515.438965,-463.337036,-5905.950195,-649.516846,542.186707,-5445.317871,2479.252930,-461.688049,-5910.125977,-1523.969849,901.021179,-5014.643066,-647.994080,510.503723,-5459.595703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,1.116667,1697.110229,595.826111,-6562.814453,980.153564,-83.855728,5812.322754,2515.239990,-463.368439,-5905.870117,-648.769653,542.366821,-5444.679688,2479.276855,-461.682739,-5910.187500,-1524.465088,901.578125,-5013.659180,-648.316528,509.807526,-5459.208008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,1.125000,1696.948608,595.899536,-6562.738281,980.172485,-83.857277,5812.326660,2515.112305,-463.304626,-5905.791016,-648.067871,542.499207,-5444.240234,2479.379395,-461.765472,-5910.206543,-1524.817871,901.647095,-5012.825684,-647.686768,510.184113,-5458.687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,1.133333,1696.978760,595.892578,-6562.724609,980.150696,-83.852509,5812.319336,2515.039795,-463.272675,-5905.736328,-647.273254,542.623047,-5443.719727,2479.255127,-461.728333,-5910.168457,-1525.454712,901.795227,-5011.945312,-648.205261,509.350433,-5458.045898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,1.141667,1697.031982,595.911804,-6562.686523,980.154236,-83.852768,5812.315918,2515.192871,-463.310394,-5905.819336,-646.303833,542.768799,-5443.145508,2479.289307,-461.748718,-5910.147949,-1525.867310,901.753723,-5010.900879,-645.609680,510.531006,-5457.392090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,1.150000,1697.095215,595.930725,-6562.605469,980.166077,-83.826393,5812.306152,2515.230713,-463.298981,-5905.835449,-645.203003,542.864868,-5442.567383,2479.391113,-461.799438,-5910.208496,-1526.916016,902.509399,-5010.581543,-644.959595,510.543396,-5456.736816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,1.158333,1697.157227,595.936218,-6562.522949,980.165100,-83.855118,5812.291016,2515.319824,-463.304901,-5905.861816,-644.094360,543.178894,-5441.848633,2479.312256,-461.768097,-5910.180664,-1528.437866,902.922668,-5009.630371,-644.586792,510.270844,-5456.207031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,1.166667,1697.515137,595.771301,-6562.573730,980.173523,-83.860580,5812.290039,2515.261719,-463.309418,-5905.870605,-642.550903,543.061707,-5441.464844,2479.342041,-461.799042,-5910.199219,-1529.069824,903.296997,-5008.602051,-641.032837,511.702667,-5455.664551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,1.175000,1697.576294,595.751343,-6562.543457,980.176086,-83.886627,5812.294434,2515.177490,-463.318207,-5905.864258,-641.326233,543.293213,-5440.900391,2479.362305,-461.780457,-5910.209473,-1529.318604,903.618042,-5007.754883,-641.506653,511.116272,-5454.841309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,1.183333,1697.597534,595.772278,-6562.502930,980.179932,-83.877052,5812.302246,2515.047852,-463.249542,-5905.749512,-640.045776,543.668762,-5440.192871,2479.359863,-461.816284,-5910.208008,-1530.135986,904.204956,-5006.943848,-641.636597,510.548889,-5454.076172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,1.191667,1697.614868,595.748840,-6562.446289,980.153381,-83.882500,5812.325684,2515.050049,-463.264374,-5905.745605,-639.132629,544.244141,-5439.207031,2479.370361,-461.718842,-5910.196289,-1530.636963,904.785461,-5005.766602,-638.094238,512.018433,-5453.411133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,1.200000,1697.635254,595.716858,-6562.380371,980.162109,-83.861290,5812.290527,2515.095215,-463.270599,-5905.795410,-637.917542,544.605713,-5438.411133,2479.406494,-461.722290,-5910.231445,-1531.309570,905.266357,-5004.422363,-637.817688,511.781647,-5452.765137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,1.208333,1697.695435,595.685364,-6562.322754,980.157776,-83.837196,5812.277832,2515.200439,-463.310425,-5905.834473,-636.446472,544.930786,-5437.664062,2479.325195,-461.670746,-5910.210938,-1532.335571,905.919495,-5003.140137,-635.005188,513.083740,-5451.823242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,1.216667,1697.797485,595.644775,-6562.265625,980.158020,-83.854980,5812.286133,2515.240234,-463.311371,-5905.853027,-634.861267,545.086731,-5436.957031,2479.329834,-461.757233,-5910.187500,-1533.487915,906.763245,-5001.356445,-634.974976,512.030090,-5450.956055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,1.225000,1697.907471,595.622192,-6562.178223,980.172119,-83.862686,5812.295410,2515.310059,-463.340149,-5905.904297,-633.070190,545.311462,-5436.231445,2479.260986,-461.688263,-5910.141113,-1535.132202,907.382996,-4999.726562,-634.395264,511.937744,-5450.344727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,1.233333,1698.016479,595.639465,-6562.016602,980.167542,-83.892586,5812.336426,2515.336182,-463.293762,-5905.929199,-631.344666,545.602112,-5435.455078,2479.213867,-461.582825,-5910.145508,-1536.426514,908.293945,-4997.675781,-631.444702,513.212524,-5449.456055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,1.241667,1698.160034,595.711060,-6561.774902,980.172546,-83.852806,5812.318359,2515.324951,-463.295197,-5905.939453,-629.744202,545.903809,-5434.614258,2479.422607,-461.590118,-5910.227539,-1537.896851,910.058411,-4995.567871,-631.339294,512.929810,-5448.750977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,1.250000,1698.385620,595.810486,-6561.432617,980.178772,-83.835884,5812.304688,2515.161865,-463.294067,-5905.830566,-628.162231,546.378052,-5433.885254,2479.389893,-461.581207,-5910.224121,-1538.801758,911.670227,-4993.549316,-628.046692,514.284668,-5447.958008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,1.258333,1698.614990,595.890320,-6561.161621,980.178345,-83.850830,5812.304199,2515.088867,-463.279907,-5905.826660,-626.802856,547.021667,-5433.166992,2479.337158,-461.616699,-5910.210938,-1540.495483,912.941956,-4991.840820,-627.009888,514.822083,-5447.359863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,1.266667,1698.597900,596.026550,-6560.894043,980.165649,-83.865959,5812.290039,2515.099121,-463.290405,-5905.820312,-625.298828,547.705994,-5432.525391,2479.286865,-461.652374,-5910.192383,-1542.169189,914.284546,-4989.951172,-626.874634,514.925232,-5446.537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,1.275000,1698.819580,595.874878,-6560.961426,980.134277,-83.895401,5812.329590,2515.930420,-463.866577,-5906.280273,-623.720947,548.367310,-5431.845703,2479.298340,-461.666290,-5910.192383,-1543.455322,915.825562,-4987.851562,-623.648315,516.079712,-5445.888184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,1.283333,1699.263428,595.720093,-6560.971680,980.153564,-83.892471,5812.297852,2516.317627,-463.999115,-5906.459961,-622.361023,549.044067,-5431.305176,2479.319336,-461.641266,-5910.192383,-1545.436768,917.971680,-4985.726074,-623.338013,515.884644,-5445.139160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,1.291667,1698.706543,596.021912,-6560.668457,980.166138,-83.872116,5812.277344,2516.349365,-463.994049,-5906.460449,-620.909851,549.693665,-5430.679688,2479.355957,-461.631989,-5910.247559,-1548.081299,920.062500,-4983.569824,-620.169861,517.296753,-5444.610352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,1.300000,1698.703491,595.993896,-6560.603516,980.183777,-83.850082,5812.260742,2516.194580,-463.942108,-5906.357422,-619.481079,550.305176,-5430.028320,2479.343018,-461.554535,-5910.226562,-1550.174072,922.157715,-4980.914551,-619.152649,517.600220,-5444.107422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,1.308333,1698.780029,595.945068,-6560.507324,980.156555,-83.859245,5812.263672,2515.356689,-463.352753,-5905.965332,-617.984436,550.709839,-5429.428223,2479.374756,-461.567230,-5910.235840,-1552.926636,924.580627,-4978.241211,-618.871643,517.594116,-5443.348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,1.316667,1698.864258,595.942871,-6560.412598,980.135193,-83.867447,5812.279297,2515.915039,-463.819550,-5906.239746,-616.402832,551.094910,-5428.744629,2479.369141,-461.583893,-5910.239746,-1555.336548,927.299622,-4974.905273,-616.267761,518.541016,-5442.567871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,1.325000,1698.871216,595.918030,-6560.352539,980.124634,-83.860443,5812.287109,2516.243408,-464.004608,-5906.420898,-614.897095,551.429504,-5428.185059,2479.314453,-461.628235,-5910.204590,-1556.999390,929.690491,-4971.704102,-615.407898,518.547363,-5441.995605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,1.333333,1698.831055,595.897705,-6560.292480,980.145630,-83.864876,5812.288086,2516.276123,-464.018616,-5906.454102,-613.090576,551.609497,-5427.721680,2479.260742,-461.718903,-5910.162109,-1559.156372,932.479187,-4968.281250,-614.577148,518.338623,-5441.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,1.341667,1698.578491,595.979614,-6560.183594,980.164856,-83.860817,5812.288574,2516.226562,-463.948212,-5906.405273,-611.570679,551.832642,-5427.118652,2479.267822,-461.743469,-5910.209473,-1561.516846,935.599915,-4964.807617,-612.117676,519.161194,-5440.669922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,1.350000,1698.505737,595.984436,-6560.161621,980.171448,-83.853058,5812.272949,2515.405273,-463.319550,-5905.930176,-610.112183,552.076965,-5426.541992,2479.179932,-461.680847,-5910.135742,-1562.711304,937.963135,-4961.504395,-611.649597,518.830566,-5440.011719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,1.358333,1698.473145,595.990051,-6560.107910,980.145264,-83.853241,5812.288574,2516.066650,-463.891083,-5906.327637,-608.772217,552.231873,-5425.697266,2479.319092,-461.691742,-5910.221191,-1564.429077,940.771912,-4958.149902,-608.816406,519.660645,-5439.333496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1.366667,1698.439087,595.985901,-6560.060059,980.142395,-83.879051,5812.313477,2515.416504,-463.341248,-5905.983398,-607.247925,552.327454,-5425.072266,2479.271729,-461.646393,-5910.170898,-1566.701538,943.444153,-4954.974121,-607.819885,519.501831,-5438.806152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,1.375000,1698.356079,595.976318,-6560.029297,980.157532,-83.884079,5812.308105,2515.273193,-463.307739,-5905.916992,-605.796387,552.353943,-5424.362305,2479.254150,-461.645874,-5910.180664,-1568.805298,946.101990,-4951.612305,-606.896729,519.122742,-5438.303223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1.383333,1698.284180,595.979309,-6560.012207,980.183533,-83.856918,5812.291016,2516.011230,-463.893127,-5906.334473,-604.348511,552.416382,-5423.620117,2479.258789,-461.725250,-5910.179199,-1571.043701,948.997009,-4948.308594,-604.460327,519.755066,-5437.485352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1.391667,1698.236938,596.003601,-6559.971191,980.184204,-83.862648,5812.312500,2515.304443,-463.344269,-5905.926758,-602.794861,552.314514,-5423.085449,2479.181152,-461.789246,-5910.117188,-1574.296753,952.396240,-4945.082520,-604.174255,519.017395,-5436.758789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1.400000,1698.211182,596.023560,-6559.945801,980.169189,-83.866447,5812.301270,2515.330078,-463.321411,-5905.918457,-601.340942,552.188171,-5422.428223,2479.142334,-461.742157,-5910.107422,-1576.098145,954.765442,-4941.640137,-600.874268,519.529968,-5436.211914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,1.408333,1698.186157,596.046326,-6559.897949,980.175415,-83.855049,5812.290039,2515.309570,-463.328552,-5905.914062,-599.663147,552.018066,-5421.918945,2479.207031,-461.769531,-5910.163086,-1579.150635,957.969604,-4938.216309,-600.292114,518.757874,-5435.768066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1.416667,1698.139282,596.056213,-6559.855957,980.151062,-83.868469,5812.316895,2515.231934,-463.341217,-5905.861816,-598.113708,551.875427,-5421.219727,2479.322510,-461.822845,-5910.207031,-1581.870728,961.051575,-4934.998535,-596.465759,520.095154,-5435.301270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1.425000,1698.106812,596.050415,-6559.814941,980.164246,-83.832558,5812.317871,2515.204834,-463.371582,-5905.897949,-596.475220,551.628906,-5420.610840,2479.334961,-461.887878,-5910.227539,-1584.390015,964.383606,-4931.689453,-596.441895,518.890137,-5434.518555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1.433333,1698.098022,596.058411,-6559.763184,980.168640,-83.856514,5812.316406,2515.148193,-463.290527,-5905.863281,-594.720886,551.393372,-5419.997070,2479.239746,-461.778198,-5910.148926,-1586.845825,967.144592,-4928.804688,-596.025635,517.828125,-5433.924805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1.441667,1698.144043,596.086609,-6559.682129,980.149109,-83.868401,5812.321777,2515.259033,-463.324951,-5905.911621,-592.797180,551.005798,-5419.504883,2479.231201,-461.766724,-5910.145020,-1589.032349,969.725525,-4925.966309,-592.716248,518.257019,-5433.461914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1.450000,1698.128784,596.081055,-6559.614746,980.169617,-83.844734,5812.305664,2515.250000,-463.326263,-5905.921875,-590.955322,550.796692,-5418.877930,2479.226074,-461.754791,-5910.166992,-1590.901245,972.600403,-4923.168945,-591.622986,517.959229,-5433.102051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,1.458333,1698.115967,596.058777,-6559.558594,980.167542,-83.826416,5812.301758,2515.201660,-463.345520,-5905.879395,-589.262695,550.815002,-5418.324219,2479.217285,-461.690887,-5910.130859,-1593.841431,975.498535,-4920.326172,-588.438110,518.775696,-5432.698730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1.466667,1698.092407,596.020569,-6559.456543,980.140503,-83.826538,5812.268555,2515.219238,-463.340790,-5905.895508,-587.323608,550.453735,-5418.106934,2479.342285,-461.787689,-5910.216309,-1596.020630,978.299683,-4917.793945,-588.030090,517.708923,-5432.186035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1.475000,1697.810913,596.087830,-6559.302734,980.121155,-83.843666,5812.296875,2515.178711,-463.310364,-5905.851074,-585.524170,550.463257,-5417.597656,2479.294189,-461.676575,-5910.172363,-1597.767944,980.281677,-4914.885742,-587.213928,517.409363,-5431.855469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1.483333,1697.773682,596.096619,-6559.249512,980.119385,-83.857391,5812.315430,2515.179199,-463.346710,-5905.903320,-583.840088,550.632629,-5417.142090,2479.365234,-461.677338,-5910.205078,-1600.191650,982.525757,-4911.835449,-584.144531,518.382874,-5431.431152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1.491667,1697.786255,596.101868,-6559.155762,980.131348,-83.858452,5812.306641,2515.160889,-463.309479,-5905.833008,-582.094482,550.709412,-5416.712402,2479.248047,-461.621948,-5910.152344,-1602.037964,985.195862,-4908.817383,-583.251648,517.316833,-5431.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1.500000,1697.809814,596.088013,-6559.081543,980.154968,-83.846588,5812.300781,2515.218018,-463.345001,-5905.924316,-580.017029,550.528748,-5416.568359,2479.302490,-461.683868,-5910.201172,-1603.916260,988.105286,-4905.427734,-582.175720,517.267944,-5430.772949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1.508333,1697.809937,596.086670,-6559.020508,980.184387,-83.831306,5812.288086,2515.183105,-463.315002,-5905.881836,-578.303223,550.643982,-5416.163574,2479.319824,-461.707489,-5910.187012,-1606.040649,990.336853,-4902.297363,-578.957031,518.324463,-5430.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1.516667,1697.863403,596.099976,-6558.920898,980.179199,-83.841515,5812.281738,2515.273682,-463.315338,-5905.880859,-576.816833,550.861938,-5415.775879,2479.315674,-461.729187,-5910.188965,-1607.278198,992.106079,-4899.594238,-577.732178,518.107910,-5430.297363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
